"IndividualId","Gender","Population","Organism|Weight","Organism|BMI","Organism|BSA","Organism|Age","Organism|Gestational age","Organism|Height","Organism|Ontogeny factor (albumin)","Organism|Ontogeny factor (alpha1-acid glycoprotein)","Organism|Hematocrit","Organism|VenousBlood|Volume","Organism|ArterialBlood|Volume","Organism|Bone|Specific blood flow rate","Organism|Bone|Volume","Organism|Brain|Volume","Organism|Brain|Specific blood flow rate","Organism|Fat|Volume","Organism|Fat|Vf (lipid)","Organism|Fat|Vf (neutral lipid)-PT","Organism|Fat|Vf (phospholipid)-PT","Organism|Fat|Fraction interstitial","Organism|Fat|Vf (water)","Organism|Fat|Vf (water)-PT","Organism|Fat|Vf (neutral lipid)-RR","Organism|Fat|Vf (neutral lipid)-WS","Organism|Fat|Vf (neutral phospholipid)-RR","Organism|Fat|Vf (neutral phospholipid, plasma)-WS","Organism|Fat|Vf (extracellular water)-RR","Organism|Fat|Vf (intracellular water)-RR","Organism|Fat|Vf (water)-WS","Organism|Fat|Specific blood flow rate","Organism|Gonads|Volume","Organism|Gonads|Specific blood flow rate","Organism|Heart|Volume","Organism|Heart|Specific blood flow rate","Organism|Kidney|Volume","Organism|Kidney|Age of aging onset","Organism|Kidney|Aging half-time","Organism|Kidney|GFRmat","Organism|Kidney|Hill coefficient for aging GFR","Organism|Kidney|Hill coefficient for GFR","Organism|Kidney|Maximal decreasing rate factor","Organism|Kidney|TM50 for GFR","Organism|Kidney|Specific blood flow rate","Organism|Lumen|Effective surface area variability factor","Organism|Lumen|Stomach|Distal radius","Organism|Lumen|Stomach|Gastric emptying time","Organism|Lumen|Stomach|GET_alpha (Weibull function) variability factor","Organism|Lumen|Stomach|GET_beta (Weibull function) variability factor","Organism|Lumen|Stomach|Length","Organism|Lumen|Stomach|Proximal radius","Organism|Lumen|Duodenum|Effective surface area enhancement factor","Organism|Lumen|UpperJejunum|Effective surface area enhancement factor","Organism|Lumen|LowerJejunum|Effective surface area enhancement factor","Organism|Lumen|UpperIleum|Effective surface area enhancement factor","Organism|Lumen|LowerIleum|Effective surface area enhancement factor","Organism|Lumen|Caecum|Effective surface area enhancement factor","Organism|Lumen|ColonAscendens|Effective surface area enhancement factor","Organism|Lumen|ColonTransversum|Effective surface area enhancement factor","Organism|Lumen|ColonDescendens|Effective surface area enhancement factor","Organism|Lumen|ColonSigmoid|Effective surface area enhancement factor","Organism|Lumen|Rectum|Effective surface area enhancement factor","Organism|Stomach|Volume","Organism|Stomach|Specific blood flow rate","Organism|SmallIntestine|Small intestinal transit time","Organism|SmallIntestine|Volume","Organism|SmallIntestine|Specific blood flow rate","Organism|LargeIntestine|Large intestinal transit time","Organism|LargeIntestine|Volume","Organism|LargeIntestine|Specific blood flow rate","Organism|Liver|Volume","Organism|Liver|Specific blood flow rate","Organism|Lung|Volume","Organism|Lung|Fraction vascular","Organism|Muscle|Volume","Organism|Muscle|Vf (lipid)","Organism|Muscle|Vf (neutral lipid)-PT","Organism|Muscle|Vf (phospholipid)-PT","Organism|Muscle|Vf (protein)","Organism|Muscle|Vf (water)","Organism|Muscle|Vf (water)-PT","Organism|Muscle|Fraction interstitial","Organism|Muscle|Vf (neutral lipid)-RR","Organism|Muscle|Vf (neutral lipid)-WS","Organism|Muscle|Vf (neutral phospholipid)-RR","Organism|Muscle|Vf (neutral phospholipid, plasma)-WS","Organism|Muscle|Vf (extracellular water)-RR","Organism|Muscle|Vf (protein)-WS","Organism|Muscle|Vf (intracellular water)-RR","Organism|Muscle|Vf (water)-WS","Organism|Muscle|Specific blood flow rate","Organism|Pancreas|Volume","Organism|Pancreas|Specific blood flow rate","Organism|PortalVein|Volume","Organism|Skin|Volume","Organism|Skin|Specific blood flow rate","Organism|Spleen|Volume","Organism|Spleen|Specific blood flow rate"
48,"FEMALE","European_ICRP_2002",63.1246137597414,0.235691514368761,169.402766733513,24.8264964319889,40,16.3654289693446,0.781001888151554,1.21525386646486,0.41,0.637138008744245,0.292511316477924,0.0327209867495887,9.13600464352155,1.33328860887997,0.519699178373352,22.8038883109872,0.775856983349282,0.766158771057416,0.0019396424583732,0.180694014272044,0.174143016650719,0.208971619980862,0.827257508496171,0.892235530851674,0.00155171396669856,0.00196291816787368,0.156728714985647,0.0104485809990431,0.0348286033301437,0.0280795614685439,0.0113697738710112,0.124338682165357,0.289133995194184,0.918803226541426,0.442710848477034,30,59,0.132675712949008,1.5,15.182552611141,0.9,43.7923921720907,3.09954036146389,0.723656665022451,0.497885761541873,6.89523029895345,1.63383553791003,0.949179378795874,1.99154994417225,0.497885761541873,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.189187123029846,0.393446363818572,115.098734890851,0.630232002085743,0.986301727366336,2601.29966503349,0.397652034784605,0.766125824792191,2.01143080616581,0.213983445633755,1.21406494623566,0.53,20.1186023929867,0.013,0.0238,0.0072,0.177,0.811,0.76,0.166898004757348,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0343389751549215,0.135664308929831,0.359717833806343,0.713968586993106,2.42154238026837,0.12333631600415,0.346223672108518,0.857797188776714
49,"FEMALE","European_ICRP_2002",66.1847207604824,0.253347354898925,172.383878388286,48.6425683752832,40,16.1629520027676,1.10317551703767,1.31358576242854,0.41,0.761627370829417,0.343479388524548,0.0335831226836067,8.82848313925693,1.32914414454258,0.476716870970415,19.5948106221903,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0271033970686637,0.00748754479753556,0.0930141887152321,0.370048895485052,0.891331450002934,0.314974925875789,30,59,0.122154882491443,1.5,15.2508631437587,0.9,43.569412568547,2.38255187247888,0.893881994906294,0.5,13.7074304015739,0.825118925062266,1.05651939091005,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.131222814866209,0.335644180407238,495.657834507808,0.674264919783192,0.832084047664816,2652,0.507841290926195,0.705722428917809,2.30151165372271,0.199692703506763,1.24598071431097,0.53,25.8634799920807,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0315582502199051,0.113645107359507,0.364445120074133,0.850913534797897,2.77354774272539,0.107310137959539,0.172256958407483,0.877674752549572
50,"FEMALE","European_ICRP_2002",91.0826754272476,0.390280045395052,196.603019187148,51.0460512791975,40,15.2767058358023,0.970779435848009,1.0184437403366,0.41,0.750426381792649,0.340915598776245,0.0326597793956647,7.89120617303862,1.43938887504102,0.496702086941877,55.9682114365513,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0261469875274977,0.00603696502859009,0.0856272709036999,0.242846663591404,0.898622731967814,0.37475993603449,30,59,0.13237268394174,1.5,14.5863845937035,0.9,44.4262213762048,2.39055249411045,1.55322297448305,0.5,7.84035579840294,2.28353105846962,1.5859525043249,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.127665518976862,0.346624307936558,187.327209548847,0.594742369622604,0.823937194320234,2652,0.406246254033185,0.642427243515817,2.13623241363635,0.190426411731646,0.778269480952792,0.53,15.5404764380608,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0310606029465146,0.13932155122785,0.302109000796663,0.885115887849556,3.08142468885222,0.121667768693485,0.379388794181088,0.908297498104494
51,"FEMALE","European_ICRP_2002",55.1303195465851,0.243575787120071,151.789520507905,57.5902468150436,40,15.0445152037777,0.983939189379957,1.51487846377132,0.41,0.692825415501311,0.314722076817068,0.0337616007434059,7.65371026974222,1.26543124605077,0.521686856555255,20.9478807937075,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0272887188825685,0.00505726347659916,0.0870576418407685,0.531741645747222,0.899400157489853,0.476258495881923,30,59,0.129016503480313,1.5,15.48544458461,0.9,45.511661692299,2.19683086772632,0.771727519373929,0.5,10.3366894279742,0.63543791223076,0.933752981521632,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.16087982675135,0.317105813954073,132.418095554548,0.672894381892664,0.779896924533737,2652,0.421417665590572,0.570902016712154,0.948115656167366,0.20063291662482,1.03589734289849,0.53,16.2352657744911,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0345787362819449,0.159124010920469,0.310716685757946,0.783437473204214,2.6879878932432,0.119130866955131,0.137672314501035,0.864333625526886
52,"FEMALE","European_ICRP_2002",89.2895459649946,0.287989699731932,208.984298440888,77.5634574916044,40,17.608072989056,0.929913494312104,1.65769664815519,0.41,0.81032139621567,0.332307218827851,0.0329953309221743,9.54317711185055,1.26885960576392,0.434378689224059,52.0416108154599,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0242735258368942,0.00577460546337106,0.0877810852986372,0.238931663811129,0.975386283995195,0.440023824481203,30,59,0.112675970190831,1.5,14.7807170823904,0.9,44.590845211427,1.83419003487129,1.89536317787836,0.5,26.6245897736725,1.33927929836813,1.15279712150191,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.197152105976094,0.233122579214933,35.4388186623897,0.729366996536382,0.552166694242854,2652,0.498708490707712,0.481693033157125,1.82659429115346,0.173604776733412,0.784257241516628,0.53,16.2626719725586,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0313399229057965,0.160457065106875,0.30693557172357,0.815977255982732,3.24279788455202,0.11090441887862,0.0905564190304595,0.777644314682692
53,"FEMALE","European_ICRP_2002",59.9296276482964,0.310798597487767,152.043849734821,61.0954314531271,40,13.8861312078004,0.857219081840265,0.733359974063963,0.41,0.632238869884484,0.297361360253681,0.0333531602466289,6.45668782938588,1.19420570852049,0.435695534064028,27.7272957690935,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0270748842340551,0.00516126735099754,0.0991139375948644,0.466245675700705,0.935145537673464,0.357097907518536,30,59,0.0982429671024765,1.5,15.0955434781924,0.9,43.8981763061483,2.26915890629232,0.997756121314547,0.5,18.044902600883,0.434529720241742,0.438755541155331,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.133915209950374,0.256294830701332,130.741478549564,0.653242611104382,0.717759525551518,2652,0.432322844670177,0.597817044765803,1.35499784067726,0.209640491316367,0.707430019141504,0.53,16.1453886684237,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0336418878239947,0.126610534173974,0.311009496188918,0.766483314927572,2.30509262129582,0.102613811733445,0.167849596223413,0.837515678087629
54,"FEMALE","European_ICRP_2002",61.0764206030323,0.20943589806319,170.215787144443,36.6503697003472,40,17.0769861788312,1.13203702002715,0.770763877608448,0.41,0.740487879901089,0.35407484849559,0.0326877683211222,9.95843566581214,1.34747092744556,0.502471488604818,17.5663611567812,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0270813445891596,0.0139601861052778,0.0802692300665059,0.404899768265395,0.905888179199871,0.374719038533857,30,59,0.15112713766458,1.5,14.9017708945945,0.9,44.0349695348276,2.54243785880632,0.563582473758358,0.5,13.4925375126977,1.03411580483841,0.966046324821837,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.165766223051025,0.377328441875279,94.4382828652435,0.812204050144009,0.938948923082769,2652,0.380657445428062,0.712222296961736,1.74380790968446,0.205544372980791,0.643296768627121,0.53,22.740684643256,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0325180558368506,0.11937880755557,0.374106659061056,0.873671031724903,2.64948700379261,0.103364642414587,0.187057248428287,0.775986204110001
55,"FEMALE","European_ICRP_2002",59.7672126009468,0.237525897900451,162.284463716654,50.6288364607044,40,15.8626600368449,1.29777978097036,0.938906846214802,0.41,0.754198689127306,0.332516910679465,0.0313474144800062,8.51409453541318,1.36454673726895,0.470609377888343,21.5810645175743,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.025352725072461,0.00653898220352497,0.0865405255328812,0.196220201322,0.832337159504222,0.468460329857967,30,59,0.154487380152903,1.5,15.0151266723704,0.9,44.7983545531273,2.51773239309403,0.63956165627297,0.5,20.315783727622,1.05272569179939,0.92828273856339,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.174917955555026,0.332072821586844,111.502117413789,0.709449292794263,0.878196095792276,2652,0.456608578367275,0.661787588046982,2.11718375227411,0.187782310946048,0.663343458219824,0.53,18.5091430712421,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0323816466037244,0.187076874718884,0.337344889428159,0.79497924317921,2.75131227038543,0.106613847750263,0.185557200764006,0.947593047265703
56,"FEMALE","European_ICRP_2002",78.0790395357412,0.327850827241506,182.952863484414,78.9991238811049,40,15.4322442815307,1.08071999509291,0.798366633792818,0.41,0.670517824142887,0.321257998853037,0.0304004791193988,7.21206202080856,1.28781496990537,0.473465942974362,46.3180187078525,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0252603947124558,0.00488433006214284,0.0914382202510062,0.489062739297942,1.01521679985163,0.4217751707537,30,59,0.12836274210486,1.5,15.3234015063895,0.9,44.3740102368936,1.61491887941487,1.83780780182724,0.5,23.6811925945861,1.15363004283768,0.844301829849759,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.130675790865942,0.229917497339178,146.146301689198,0.652194445541725,0.617838166719807,2652,0.447321362741778,0.467782266794989,2.17806948818096,0.178480735703393,1.04120479868083,0.53,12.8684760337951,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0320453093844248,0.15926852277829,0.257961483773597,0.747495638469645,3.01409610084735,0.102244109489111,0.114843592163414,0.711887553790837
57,"FEMALE","European_ICRP_2002",54.832982480386,0.2339475005801,152.707101692175,54.2779534553541,40,15.3095254657523,1.05411249608531,0.465898835496126,0.41,0.758038082273366,0.295699932111276,0.0337918560752148,7.86079760012936,1.35050685813352,0.503331664195011,15.5865731248859,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0280615340517027,0.00616564975031028,0.0984962861006278,0.376268985082991,0.95393250492554,0.572033506408525,30,59,0.09834418056401,1.5,15.173671398458,0.9,44.543047900062,2.13967929780428,1.00920505489635,0.5,6.88684140986006,0.866659833082257,1.05757457092228,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.166789697630151,0.323458358651244,279.267671965191,0.718570143655405,0.908261056775968,2652,0.353310399606949,0.645652176088573,2.80675344820859,0.202476928413928,0.915759715127142,0.53,19.217046221576,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0306425279577054,0.20897294187815,0.280052619967674,0.828704902953126,2.68259343843511,0.112285021362868,0.128397832540093,0.796572705893843
58,"FEMALE","European_ICRP_2002",75.8895211947684,0.262993750732596,189.237602739234,29.4895660874851,40,16.9870588726333,1.04145998581622,0.803250280704022,0.41,0.817386124409684,0.313047282492036,0.0319334765018376,10.0051082034716,1.29764445089248,0.518996771062781,30.5079360889075,0.79761797507493,0.787647750386494,0.00199404493768733,0.16204173565006,0.15238202492507,0.182858429910083,0.850460165923644,0.91726067133617,0.00159523595014986,0.00201797347693957,0.137143822432563,0.00914292149550416,0.0304764049850139,0.0272727711477377,0.013396193026964,0.0935179186362586,0.370011984019205,0.96967090659735,0.323530154100121,30,59,0.160511960466592,1.5,14.9242083184931,0.9,45.1419930645219,2.86211004572147,1.31831882699143,0.499791402674419,7.46733631964127,0.53027590446206,1.07893782882209,1.99916629127623,0.499791402674419,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.162380098316695,0.360683953407456,65.6497967730983,0.63476348728447,0.865469770111851,2646.99774765735,0.434034590074469,0.771781975667856,1.96772459434129,0.203593545592794,1.05372091629968,0.53,23.3592381360597,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16068057855002,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0347521818050509,0.299250767745473,0.384009244152653,0.770661874019741,3.25145964139719,0.110188821451324,0.308226607910033,0.726003546672856
59,"FEMALE","European_ICRP_2002",59.8027319604319,0.225719442630855,164.43942947322,46.8614715593222,40,16.2770623673176,0.929103184888855,1.2582465795698,0.41,0.817173354625848,0.343360020021619,0.0299789440102828,8.91883956337748,1.38927267166915,0.54404692696131,18.8238646791687,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0285435548370483,0.00844038841073449,0.0858642283760143,0.434905862058788,0.986075058555558,0.346027615706497,30,59,0.100992718408323,1.5,14.7693158797399,0.9,45.1750772468729,2.35841000067058,0.979019373656477,0.5,15.6012035218618,3.73438299779366,1.15274155739552,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.150035337481617,0.36110240805114,91.9787994392182,0.650323077313597,0.828151629413821,2652,0.458435237717359,0.767767564955688,1.56932425072675,0.197095376427613,0.801939608686478,0.53,21.3558580337221,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0284436217726744,0.138349082982739,0.35020190375655,0.811215357602028,2.66753006175699,0.108850101376336,0.117837757403429,0.800431384623305
60,"FEMALE","European_ICRP_2002",81.880099308282,0.368469088725492,184.136948119854,69.3504530039385,40,14.9069450379487,1.2228815197651,1.1433873841856,0.41,0.705458944746199,0.300982778304734,0.0336642810080495,7.14766740377693,1.22873996217347,0.461536513532076,50.0860584465556,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0266666927240444,0.00494668913342856,0.093104540436279,0.243189044893659,0.946729707821384,0.306868193959897,30,59,0.0966914426467473,1.5,15.0477887752493,0.9,43.5134181805414,1.96214873813933,0.672952880439732,0.5,10.461967634141,0.474539262663528,0.662172573700035,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.186016870775631,0.259165271957687,97.7832454979038,0.614960679498921,0.65290532653426,2652,0.523365388107326,0.496185299139478,1.59805762209044,0.173183973821468,0.895480794935546,0.53,13.651017576575,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0344287426706009,0.113186949627486,0.266516175031323,0.792795503973318,3.32341046655486,0.104145257580926,0.157895992599592,0.727949669393299
61,"FEMALE","European_ICRP_2002",63.9134660169947,0.259376403236107,166.943339560539,41.4343674729738,40,15.6975166778544,0.976185238255715,0.978253222479568,0.41,0.764025935890687,0.319155088293271,0.031832206627797,8.56071833121756,1.39317470178426,0.495919375578195,22.3197078410122,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0240946451646992,0.0121551817484301,0.0897543578940459,0.443991777966455,0.887703019721613,0.444068344534409,30,59,0.17172228293817,1.5,14.9408223346574,0.9,45.6831121331534,2.47526243956928,0.663488506126095,0.5,14.5206865472811,2.3413404385389,0.957969380677087,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.147354945812348,0.324102144071104,87.9920577404764,0.677765365680574,0.921083481779698,2652,0.517513863576804,0.668079624087499,1.72313758268224,0.229609636932354,1.15679141398277,0.53,21.4732724952117,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0312503774690482,0.144164007535955,0.336542548583377,0.851393886243417,2.78881430208572,0.104242570926585,0.176260951735943,0.805951188661528
62,"FEMALE","European_ICRP_2002",77.7376912097859,0.346446925891448,179.854780572622,60.0448283283249,40,14.9795050244033,0.968923961401508,0.715652463065944,0.41,0.749718088577292,0.328434342524968,0.0334701680429282,7.45209900915193,1.41836661158641,0.477283939564265,39.0021485759945,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0249704495625625,0.00493867817188298,0.0901016204582356,0.23582363682149,0.941241671386336,0.593706818425604,30,59,0.117653775719039,1.5,15.227931970421,0.9,44.1514087273463,2.15645464990147,0.761010012613934,0.5,13.0778291739558,0.680454008405907,1.07187533764027,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.17096392606035,0.314196208562822,173.303228155107,0.795605371336976,0.738392365578107,2652,0.426728431718857,0.557111980384228,1.65203805557188,0.194887379567765,0.966304274771173,0.53,19.7074631611677,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.031743446792685,0.167304367639361,0.330521103445006,0.795025955384439,2.91623478215316,0.110951610689668,0.354787122727998,0.713132836338936
63,"FEMALE","European_ICRP_2002",79.4211485252538,0.261119565542091,196.155145164884,63.3980245904056,40,17.4400760479857,1.01316980814086,0.792182263748639,0.41,0.815595701386996,0.366693865302519,0.0329453925628883,10.1599368736141,1.23916714235059,0.458825211840581,35.2897354061267,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0256434347475745,0.00556041770627488,0.0905986337109427,0.332555177422255,0.907054868536141,0.451138537809809,30,59,0.10949203042519,1.5,14.9591848918716,0.9,44.0442987156402,2.1585300665813,0.522730673721291,0.5,14.351216172844,3.29808863700666,1.376903974747,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.21683753933803,0.300109564348442,176.664639123408,0.761382552709616,0.738715293315047,2652,0.423674939989367,0.540287543871923,1.76097949282711,0.175429546638974,1.20670572585838,0.53,21.6749568249002,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0345252460060457,0.197100401129157,0.308513742909928,0.913018941944592,3.4923186618094,0.103479581325711,0.113790323028821,0.681603129811598
64,"FEMALE","European_ICRP_2002",68.3203139647509,0.229990965107672,180.859835548211,64.4347096413535,40,17.2353274509269,0.999354265286084,3.65908143409263,0.41,0.858283966867177,0.354497803441696,0.034021362335535,9.89954782100938,1.29272187631254,0.437105410706812,23.5458290920802,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0240758435651453,0.0052498408385648,0.0849472291833012,0.398227312234332,0.88905878239603,0.360695435423083,30,59,0.0708970626913029,1.5,14.4139046427843,0.9,43.0362367602985,2.27678844965302,0.917010682727325,0.5,10.4941321628686,0.863025638370192,0.811585323621972,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.239084781250117,0.277934355682629,328.829523543953,0.682494107823318,0.695659542659639,2652,0.532972707918426,0.600343235718057,1.47307592674483,0.177032337869062,0.699362069963112,0.53,23.6316387961339,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0346782671224985,0.163846445170408,0.295193437916981,0.872154646520622,3.17322127060612,0.107817895799051,0.137410064413026,0.798042874834827
65,"FEMALE","European_ICRP_2002",65.1337314045981,0.250114638491974,170.874448929307,25.0836245012859,40,16.1373948037624,0.814702531146193,1.08242870461009,0.41,0.660175985092215,0.280347906796928,0.0363360231123016,8.76977348824877,1.48131915784553,0.511408512263427,28.1819070936316,0.777056914339334,0.767343702910093,0.00194264228584834,0.179665501994856,0.172943085660666,0.207531702792799,0.828536934914315,0.893615451490234,0.00155411382867867,0.00196595399327852,0.155648777094599,0.0103765851396399,0.0345886171321332,0.0258162496406834,0.0112996097694454,0.11146462273246,0.271576158385437,0.942407296373225,0.274767128603612,30,59,0.115813720864832,1.5,15.3233222268113,0.9,43.9798697414865,2.86867137133667,1.23739743657824,0.497990841212859,18.8839984225717,0.973284101886853,1.20012393176126,1.99196992001877,0.497990841212859,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.212146905796008,0.37352278577197,119.426687088125,0.681657670691358,0.914550633142036,2603.8195201126,0.374208194475858,0.793544933152457,1.00513282388387,0.202779239178148,0.622314793192163,0.53,18.8537985116482,0.013,0.0238,0.0072,0.177,0.811,0.76,0.166555167331619,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0325363798249723,0.163430561580411,0.38693349915941,0.749416665171985,2.38413163355126,0.123584787609982,0.156327116233439,0.837837209223145
66,"FEMALE","European_ICRP_2002",78.337492060737,0.291826992113788,188.822315264343,69.5778900792719,40,16.3840816052843,0.868067105209218,0.960143143153593,0.41,0.820237472089339,0.338416320040126,0.0342423539854171,8.76380110792153,1.28059656774647,0.47874429405602,40.1883937524551,0.8,0.79,0.002,0.16,0.15,0.18,0.853,0.92,0.0016,0.002024,0.135,0.00899999999999998,0.03,0.0239378041111673,0.0051283269780314,0.0927837528794995,0.386521414073579,0.917228332855953,0.413636320232159,30,59,0.0913467865009701,1.5,14.7607043734342,0.9,44.8128486972883,1.90615940050312,0.933179304151479,0.5,19.125944647627,1.11820964706626,0.811662847029963,2,0.5,292.6883,447.9877,372.9358,260.7527,146.565,1.8,2.5,2.5,2.5,2.5,3.56,0.14459143594975,0.269499519640602,109.806572391948,0.641342407525987,0.570416014433104,2652,0.374039852316557,0.479026849359258,1.19479878780625,0.189336430238362,0.665763594113885,0.53,19.0996229588458,0.013,0.0238,0.0072,0.177,0.811,0.76,0.16,0.022,0.0049,0.0078,0.0042,0.079,0.19,0.666,0.76,0.0314892211653968,0.0299908844319294,0.26368659840031,0.889533434025575,2.96096814570947,0.104220663600255,0.140109278475402,0.759365307320312
